Date,Close,High,Low,Open,Volume
2020-10-26,37.53997039794922,37.98766516231018,37.21663634456328,37.81356269704456,1154400
2020-10-27,36.967926025390625,37.39074684079756,36.84356528770479,37.224936740716366,1350000
2020-10-28,36.00620651245117,36.53680632892822,35.973043233265265,36.32954057795285,1698200
2020-10-29,36.57825469970703,36.760649551926974,35.566800100200815,35.84868161607527,1496000
2020-10-30,36.66946029663086,36.67775269864715,36.180312944285355,36.478776164377486,1500100
2020-11-02,36.967926025390625,37.15861017058394,36.58655773500398,37.15861017058394,1221400
2020-11-03,37.788700103759766,37.98767349,37.473655219484854,37.59801279509669,1704400
2020-11-04,37.730648040771484,38.145179456200246,37.12543255376034,37.54825636856696,1660400
2020-11-05,37.76382064819336,38.385617925043825,37.73065736773145,38.23638632558975,1712900
2020-11-06,37.82185745239258,38.14519155294412,37.59801003755888,38.14519155294412,1196600
2020-11-09,40.052040100097656,40.55776594207588,39.64579778345144,39.66237942521504,2974500
2020-11-10,40.92255401611328,41.07178562309037,40.13494345987302,40.13494345987302,2059800
2020-11-11,41.245887756347656,41.34537443927029,41.005458706878734,41.005458706878734,1320600
2020-11-12,40.69870376586914,41.00545619764057,40.416822212650295,40.74844868559874,1258900
2020-11-13,40.947418212890625,41.12152067173836,40.682118324372894,40.83134990699213,2499200
2020-11-16,41.90083694458008,41.90912618147547,41.46143148615378,41.75989461636824,1375200
2020-11-17,42.54751205444336,42.55580445534684,41.453149169381625,41.453149169381625,1469200
2020-11-18,43.28538513183594,43.525814197863625,42.61384602257737,42.70504031000612,1923300
2020-11-19,43.517520904541016,43.525810143489736,42.978628656762275,43.061533696747674,1482200
2020-11-20,43.62529754638672,43.63358995,43.25221853502552,43.48435834355283,1298700
2020-11-23,44.23051071166992,44.24709235153226,43.791108324503334,43.890595001052965,1464600
2020-11-24,45.43265151977539,45.58188311197173,44.504101850372685,44.761112517516224,2042700
2020-11-25,45.34145736694336,45.42436557006846,44.51239431143983,44.99325240169167,1413400
2020-11-27,45.27512741088867,45.648206364365535,45.092732553050176,45.092732553050176,579700
2020-11-30,44.545562744140625,45.34146261043559,44.23051786108119,45.117615180047956,2060700
2020-12-01,45.32487487792969,45.52385139908092,45.109319879088325,45.14248315971762,1323500
2020-12-02,45.407779693603516,45.73111374906792,45.09273487636607,45.316582259985495,1456800
2020-12-03,45.54872512817383,46.07932816356817,45.391204279265565,45.80573582519493,1689900
2020-12-04,45.988136291503906,45.996425531872326,45.53214900561322,45.83061226,1492400
2020-12-07,46.00471115112305,46.10419783399954,45.498982172345194,45.838897904579134,850300
2020-12-08,46.270015716552734,46.294886599107635,45.92180754765945,45.92180754765945,1201100
2020-12-09,46.842063903808594,47.00787715192223,46.46069565,46.51043740758133,1299100
2020-12-10,47.11565017700195,47.24000772512231,46.59333961954857,46.66795541347048,1184200
2020-12-11,46.709415435791016,46.85864704761661,46.50214965965822,46.67625215257983,745300
2020-12-14,46.56847,47.19026728873113,46.477275722323796,47.09078060826433,2127100
2020-12-15,46.966426849365234,47.10736606121413,46.69283450265883,46.77573954931997,612000
2020-12-16,46.86693572998047,47.007878100640205,46.55189403109348,46.97471481782324,848800
2020-12-17,46.88351821899414,47.09078399641023,46.70941572499457,47.016168190035444,715000
2020-12-18,46.535301208496094,46.91666938138443,46.29487220977885,46.87521686913552,1187800
2020-12-21,46.12078094482422,46.270012555207416,45.61505194992836,45.805736082612505,1344000
2020-12-22,45.59846496582031,46.236843854856716,45.382909977536606,46.02128570394866,959200
2020-12-23,46.19538497924805,46.294871639945676,45.822306048352054,45.822306048352054,1025500
2020-12-24,46.49385452270508,46.53530704014869,46.16222805790751,46.46069124370045,481600
2020-12-28,46.46069336,47.14881403562194,46.38607756,46.69282999772946,534400
2020-12-29,46.66796112060547,46.924968649058805,46.56018204,46.618216197699354,996700
2020-12-30,46.78403091430664,47.15710994125979,46.77573851,46.883517600619236,852700
2020-12-31,46.775733947753906,47.17368697942049,46.67624727114948,46.81718962874481,1305900
2021-01-04,46.64308166503906,47.140521348499796,46.44410832175418,47.06590555,1877000
2021-01-05,47.28145980834961,47.45556543432315,46.64308094677789,46.71769674001678,3754100
2021-01-06,48.70745086669922,48.93129825445259,47.36436970280335,47.55505381178785,2981600
2021-01-07,48.994876861572266,49.08705175889319,48.57590238031106,48.84404579,4588600
2021-01-08,48.86918258666992,49.33843515017042,48.59266109491757,49.05353237885254,1234400
2021-01-11,48.73509979248047,48.92782762385117,48.089878863185056,48.198813097097485,1052800
2021-01-12,49.33004379272461,49.497634188059884,48.79375708486848,48.85241324375769,1203900
2021-01-13,49.212738037109375,49.39708781621197,49.10380378613771,49.27139420381995,1807300
2021-01-14,50.11772537231445,50.25179706982479,49.13732348709652,49.19597965,1389300
2021-01-15,49.65685272216797,49.74902762,49.29653762,49.60657783,1985900
2021-01-19,49.33004379272461,50.01716153673039,49.26300955250306,49.832814978730426,1479400
2021-01-20,49.598182678222656,49.71549818195273,49.330039348452324,49.598182678222656,1025400
2021-01-21,49.40546798706055,49.74064883659333,49.246258841619294,49.64847394314574,1039100
2021-01-22,48.43344497680664,49.02838791876676,48.42506689441511,48.860800698765445,1068500
2021-01-25,48.31613540649414,48.43344775,47.93067966401998,48.10664817299451,1078600
2021-01-26,48.69321823120117,48.79377121892107,48.33289989563954,48.62618077504001,985600
2021-01-27,47.75470733642578,48.03961008,47.595495005923425,48.01446943942015,1839100
2021-01-28,48.30775833129883,48.63455791093168,47.46142810025425,47.804987042499256,1675300
2021-01-29,47.419525146484375,48.282611431764806,47.23517537816383,47.972571254924844,2678200
2021-02-01,47.39439010620117,47.75470838262381,47.32735266104285,47.63739285359676,1506200
2021-02-02,48.39992904663086,48.550760110551295,47.804986070345514,47.804986070345514,1528100
2021-02-03,48.62617111206055,48.65131175138597,48.28261220881114,48.43344326,997600
2021-02-04,48.802146911621094,48.952974777671045,48.63455648692823,48.651315849049666,1860300
2021-02-05,48.96973419189453,49.18760270318351,48.760246959935934,49.18760270318351,744300
2021-02-08,49.41384506225586,49.43898251,49.07028615914941,49.11218296264606,770000
2021-02-09,49.53115463256836,49.53953271419268,49.10379894974423,49.40546103255632,2010100
2021-02-10,49.44736099243164,49.598192043472814,49.21273633371037,49.55629523963277,1046200
2021-02-11,49.60657883,49.76578797777213,49.37195094562556,49.44736647951487,950000
2021-02-12,49.765785217285156,49.90823819407275,49.41384820967124,49.41384820967124,1017600
2021-02-16,49.950138092041016,50.10096916078921,49.849585111716095,49.98365681765653,1419100
2021-02-17,49.849578857421875,49.96689118583616,49.36356698653845,49.50601995427095,1267100
2021-02-18,49.85795974731445,50.00879080563308,49.49764146316677,49.79092230071889,1075700
2021-02-19,50.72942352294922,50.92215137,50.02554636973557,50.167996138155395,1574100
2021-02-22,51.07298278808594,51.27408872101534,50.49479603874127,50.545074120234204,1244600
2021-02-23,51.95282745361328,52.086899138535955,50.96404757861315,51.458437516113214,2626000
2021-02-24,53.301937103271484,53.444386900816674,52.03663230655899,52.09528848160958,2700800
2021-02-25,51.96958923339844,53.276790619646135,51.45006182970001,53.12595956752058,4807300
2021-02-26,50.586971282958984,52.06176305202781,50.578593200911165,51.56737310165559,2854900
2021-03-01,51.49196243286133,52.02824923708716,51.374650094002114,51.48358115350196,3825200
2021-03-02,52.095279693603516,52.405323076879995,51.54223356747633,51.60927101138084,1860200
2021-03-03,52.29639434814453,52.65671265585605,52.13718519685031,52.33829116,1803200
2021-03-04,51.89418029785156,52.60643564827261,51.517102619649144,52.321532868799856,3572600
2021-03-05,52.63994598388672,52.656705344304534,51.793619060174485,52.288009004676034,3105600
2021-03-08,53.41923522949219,53.70413475,52.63994260101086,52.774014279216196,2149100
2021-03-09,53.58683395385742,53.96391160632119,53.33544991772205,53.50303714413133,2272800
2021-03-10,53.888492584228516,54.156635980840825,53.71252407954946,53.846598974377045,2043000
2021-03-11,54.37449645996094,54.50019005704228,53.80469102716182,53.90524718343528,1315200
2021-03-12,54.868892669677734,54.885648833482186,54.433155694254815,54.58398674066394,2921400
2021-03-15,55.12866211,55.15379955,54.491819118227326,54.86889998,2130900
2021-03-16,55.321372985839844,55.50572273,54.935917332716464,55.05322964483916,2832000
2021-03-17,55.53926086425781,55.78226685090514,55.279498709895805,55.430329791502984,1503100
2021-03-18,55.56438064575195,56.33529836943432,55.41354961210125,55.72359295711707,1971100
2021-03-19,55.15378952026367,55.49735159542874,54.701296403067765,55.49735159542874,1890800
2021-03-22,54.95268630981445,55.17892968305122,54.57560549703014,55.06999863564719,1836200
2021-03-23,54.40802001953125,55.01972550346302,54.31584513,54.75157572954253,1388300
2021-03-24,54.39126968383789,54.95269394880145,54.374507124650314,54.41640712957608,1589500
2021-03-25,54.542091369628906,54.676166263610185,54.14826075290523,54.35774797996887,1909600
2021-03-26,55.245975494384766,55.26273166073852,54.84375717841891,54.91917590961893,1304700
2021-03-29,54.91917419433594,55.17055504005041,54.676168235015155,54.88565546963207,1190900
2021-03-30,54.83537673950195,55.019726515943475,54.71806440777418,54.94430779237985,1567500
2021-03-31,54.642642974853516,55.13703611380061,54.525330648942465,54.776717857633166,1934800
2021-04-01,55.08675765991211,55.095138938776024,54.52533344,54.62588961107871,1250300
2021-04-05,55.85768127441406,55.95823105902434,55.28787572046383,55.28787572046383,1400400
2021-04-06,55.606292724609375,55.941473582561976,55.480599103746755,55.79901740262801,1468800
2021-04-07,55.581153869628906,55.67332876,55.40518536210067,55.50573514180654,3134600
2021-04-08,55.59468460083008,55.66236074937484,55.10404220480968,55.56084653,3265100
2021-04-09,55.95844650268555,55.96690763635531,55.43396593237814,55.577772934994144,1225200
2021-04-12,56.271427154541016,56.44907865931712,55.67927698513001,55.983813201956465,1316000
2021-04-13,56.10224533081055,56.29681265,55.89922332999592,56.152999217525945,1592600
2021-04-14,56.05994415283203,56.27988841079243,55.916137176222584,56.026112532179184,2651800
2021-04-15,55.772335052490234,56.27143217495748,55.52701383071784,56.203762473810876,1279300
2021-04-16,56.034568786621094,56.178382221228844,55.83154678722892,56.04302991899873,2599300
2021-04-19,55.56084060668945,56.28834299115021,55.43394945517614,56.12761376896989,1667600
2021-04-20,54.95177459716797,55.50163201467601,54.765668413954224,55.36627972,3019600
2021-04-21,56.01764678955078,56.01764678955078,54.71491006724119,54.82487896019408,1153000
2021-04-22,55.966896057128906,56.186833855406945,55.57776143627744,55.865381835956434,1162300
2021-04-23,57.08353042602539,57.15966125644395,55.95843860307309,55.98381554654594,1464600
2021-04-26,57.45573043823242,57.82794278138824,57.21887038493415,57.21887038493415,1070800
2021-04-27,57.650299072265625,57.77719023344823,57.27808672051733,57.557245984328546,964800
2021-04-28,58.17477798461914,58.42009919589828,57.70105782708872,57.81102673,2441800
2021-04-29,58.682334899902344,58.90227268450958,58.39471451810113,58.63157456549492,1282400
2021-04-30,58.15785598754883,58.58082221291282,58.09017984254201,58.51314607,1625400
2021-05-03,58.02251052856445,58.59774492094031,57.997133584687354,58.437022125067635,1606800
2021-05-04,57.937904357910156,58.03941856248037,57.23578541830884,57.83639660729153,1971800
2021-05-05,58.74155807495117,58.750012753567134,57.98021749256035,58.081731721530176,1384400
2021-05-06,59.756675720214844,59.773597985684766,58.893827345893385,59.02917319988645,1851300
2021-05-07,60.01044464111328,60.08657546,59.156051136775204,59.33369616073527,1280000
2021-05-10,60.001991271972656,60.627979502229834,60.001991271972656,60.42495751343476,1325300
2021-05-11,59.82435226,60.221941604148434,59.37600903582587,59.849729208821444,1847100
2021-05-12,59.80742645263672,60.247314976295804,59.76513369910026,59.841264527837644,2071000
2021-05-13,60.54339599609375,60.77179495862676,59.60441029265689,59.60441029265689,2188700
2021-05-14,61.25398254394531,61.457004560440744,60.966362104452706,60.983277916680024,2318600
2021-05-17,61.973026275634766,62.06607938124315,61.22014675131511,61.296277590110826,1234700
2021-05-18,61.87150192260742,62.37906012680395,61.79537109625667,62.20141508,1316700
2021-05-19,61.12708664,61.65156067931477,60.847927354575994,61.465460943382276,1767000
2021-05-20,61.66000747680664,61.76152168058555,61.13552710487625,61.30471744450777,1473400
2021-05-21,61.778446197509766,62.10835933886515,61.482371128851405,61.85458347456617,1247500
2021-05-24,61.86304473876953,61.99839704396843,61.45700073107911,61.769991642433574,731000
2021-05-25,61.812294006347656,62.30293645680755,61.78691706131584,62.108369121641225,1720000
2021-05-26,62.032222747802734,62.125275825579045,61.660010436697476,61.71922544492315,1703500
2021-05-27,60.82252883911133,62.472094111762274,60.72947577717197,62.42134024305017,2742500
2021-05-28,60.99172592163086,61.40623099849217,60.771781686296386,61.20320902569612,2866700
2021-06-01,61.49082565307617,61.837654566535676,61.32163530777126,61.49928033,1891500
2021-06-02,61.55850601196289,61.93071838222642,61.32164594141441,61.60926635133247,1236500
2021-06-03,61.39778137207031,61.668479509384774,61.203214060585225,61.203214060585225,1326300
2021-06-04,61.60926437,61.78690942098855,61.27089008930577,61.73615553720095,852700
2021-06-07,61.566978454589844,61.820760836201245,61.45700953133374,61.710785458991076,810100
2021-06-08,61.423152923583984,61.56695988,61.13553254758024,61.32163871076759,1381200
2021-06-09,60.99172592163086,61.54158328299096,60.881757030939696,61.54158328299096,1014300
2021-06-10,60.898677825927734,61.41469715841496,60.89022315,61.34702101062421,972500
2021-06-11,60.721038818359375,61.05941313701848,60.50955568,60.89868388351591,1287300
2021-06-14,60.56031418,60.780258470444025,60.34883102,60.70412763127141,2085100
2021-06-15,60.73795700073242,60.881763978959995,60.45033659,60.50955160806239,1264000
2021-06-16,60.61951446533203,60.91558949297045,60.450324125287544,60.64489140285082,1808700
2021-06-17,59.993534088134766,60.907142778764985,59.604405894855915,60.62798349208024,3631600
2021-06-18,59.22373580932617,59.51134975986128,59.029168495647376,59.367542784593724,3677900
2021-06-21,59.985076904296875,60.08658467415867,59.43521948638518,59.68054068680587,1523300
2021-06-22,59.908939361572266,59.99353132073897,59.33370500370479,59.99353132073897,2015200
2021-06-23,59.782047271728516,60.035829599258406,59.629779166001114,60.035829599258406,1485100
2021-06-24,59.80742645263672,60.17117769360549,59.646703662873485,60.06966992195565,1174100
2021-06-25,60.31498718261719,60.391118006376274,59.94277483369943,60.061204862181896,1040800
2021-06-28,59.54519271850586,60.21348021915598,59.409846864196865,60.21348021915598,2542500
2021-06-29,59.33371353149414,59.824356000712925,59.27449850617144,59.67208787074688,1526900
2021-06-30,59.257572174072266,59.58748532144017,59.07146599782318,59.215272968941996,1292800
2021-07-01,59.858184814453125,59.951237904692576,59.35908128917309,59.562109733669736,599000
2021-07-02,59.71437072753906,59.89202222800254,59.45213372373059,59.69745491766059,937300
2021-07-06,59.18143844604492,59.824348969669686,58.87690222,59.78204976,3774300
2021-07-07,58.89381790161133,59.28294604,58.65695140068943,59.20680876912743,4123800
2021-07-08,57.06093978881836,58.298800776718146,56.86459369247137,58.28172323858301,5160200
2021-07-09,58.10245132446289,58.23050681474514,57.393889769490336,57.79512075305462,2257000
2021-07-12,58.341487884521484,58.36710419448545,57.46218345777976,57.76098178880109,1320100
2021-07-13,57.74388885498047,58.273181729189076,57.49631669671377,58.17927482387511,1409500
2021-07-14,57.78658676147461,58.40124788583407,57.615843941834434,58.14513691296009,1149400
2021-07-15,57.35973358154297,57.73535471976606,57.16338098744868,57.29997522910939,1286500
2021-07-16,56.88166046142578,57.59022843805124,56.83897964562629,57.47925050116622,1002800
2021-07-19,54.76449966430664,55.95967318371948,54.48277893576193,55.84015648309537,3468700
2021-07-20,55.43037796020508,55.59258198132027,54.36325995428181,54.713271273375504,1569500
2021-07-21,56.275543212890625,56.45481828693752,55.771866554354965,55.91699306479685,1193100
2021-07-22,55.968204498291016,56.31822233936059,55.67795151970105,56.30114480346025,1063800
